reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_relative_humidity_percent,total_cases,ndvi_n,ndvi_s
297.587142857,293.221428571,299.2,76.7128571429,24,0.05351,0.16518575
297.26428571400004,292.472857143,298.8,74.63142857140001,28,0.056575055101235325,0.15662
297.292857143,292.41,299.0,74.2557142857,18,0.07038146311101122,0.24735715
297.138571429,292.495714286,299.3,75.3728571429,13,0.07506587035667994,0.16065714999999997
297.078571429,292.767142857,299.1,76.9042857143,9,0.133075,0.25577145
297.721428571,292.758571429,300.6,74.11857142859999,14,0.10972499999999999,0.21150715
297.69285714299997,292.775714286,299.9,74.2057142857,11,0.09302797251423593,0.195
296.595714286,291.842857143,300.7,74.85,11,0.0650125,0.2096
297.178571429,291.674285714,299.6,71.55857142859999,19,0.0423125,0.2220143
298.821428571,294.098571429,301.7,75.4171428571,10,0.0309,0.21234999999999998
299.20428571400004,294.82,301.7,76.9528571429,8,0.0019166665,0.19599165
299.35,294.727142857,301.1,75.8785714286,8,-0.013300000000000003,0.14877140000000003
298.85,294.798571429,301.4,78.5371428571,9,0.0883,0.12365119999999999
299.241428571,294.661428571,301.1,75.9828571429,3,0.09316665,0.128883315
299.281428571,295.262857143,301.4,78.7114285714,7,0.039425,0.1770714
298.995714286,295.978571429,300.6,83.4857142857,14,0.072325,0.1732571
300.00142857099996,296.174285714,302.3,79.7457142857,4,0.10505,0.16956549999999998
300.36714285700003,296.411428571,302.6,79.36428571430001,9,0.032533335000000004,0.19337145
300.044285714,296.32285714299996,302.0,80.2457142857,14,0.07626,0.13350715000000002
300.29571428599996,296.238571429,302.3,78.6385714286,7,0.095733335,0.19619999999999999
300.488571429,296.41571428599997,302.3,78.62,9,0.08156666500000001,0.12365710000000002
300.094285714,296.511428571,302.2,80.9171428571,3,-0.0225,0.16164285
299.958571429,296.602857143,302.7,82.1328571429,3,-0.04170955341013514,0.1571643
300.11714285700003,296.215714286,302.4,79.4542857143,14,0.10877500000000001,0.22155714999999998
300.294285714,296.73571428599996,302.5,81.1042857143,12,0.0981,0.12734285
299.84,296.57285714299996,301.9,82.3928571429,10,0.0278041665,0.14983570000000002
299.761428571,296.658571429,301.8,83.28,21,0.08498182644489237,0.15939285000000003
300.265714286,296.70428571400004,302.5,81.1428571429,26,0.075008335,0.19807855
300.138571429,296.804285714,302.0,82.22,47,0.11158335,0.19097855000000002
300.548571429,297.414285714,302.6,83.16428571430001,42,0.058225,0.19004284999999999
300.682857143,297.24714285700003,303.6,81.80857142859999,31,-0.016775,0.1929286
300.42,296.385714286,302.6,78.78,34,0.11040666499999999,0.14331429999999998
300.13285714299997,297.268571429,302.6,84.4371428571,33,0.10885,0.17197140000000002
300.564285714,296.787142857,303.2,80.08428571430001,52,0.048862499999999996,0.095085715
299.478571429,296.435714286,302.9,83.5757142857,56,0.033975,0.2063
299.608571429,296.304285714,302.3,82.2342857143,70,0.12662863311529263,0.30344289999999996
300.38142857099996,296.101428571,302.3,77.5328571429,112,0.11297088869767175,0.25400714999999996
300.031428571,295.695714286,301.9,77.3071428571,70,0.07362778920547594,0.18785000000000002
299.687142857,295.345714286,302.6,77.1628571429,47,0.096475,0.12520715
299.491428571,296.312857143,301.8,82.7657142857,48,-0.02340114470216727,0.17478570000000002
299.62,296.337142857,301.9,82.27,49,0.1899,0.19334285
299.455714286,295.575714286,301.3,79.3957142857,66,0.061450000000000005,0.33069285000000004
300.13285714299997,295.152857143,302.0,74.2814285714,56,0.005178676623282377,0.23344284999999998
299.638571429,294.79571428599996,301.6,74.7957142857,61,0.027522374825989678,0.24592855
299.214285714,295.351428571,301.7,79.47,67,0.0711125,0.2195
299.5036713553703,295.2802201280006,301.20029600361283,77.70228305032225,64,0.04665,0.10371427999999999
298.827142857,295.03,300.7,79.63142857140001,68,0.042433335,0.17876425
297.612857143,294.852857143,300.2,84.69428571430001,49,-0.0121875,0.20164284999999998
298.611428571,294.51,300.6,78.1828571429,50,0.106575,0.22177855
298.694285714,294.19,300.6,76.2614285714,56,0.0886875,0.1387357
298.578571429,293.971428571,301.3,75.7771428571,75,-0.050199999999999995,0.11241428
299.05857142900004,295.62857142900003,302.2,81.6128571429,63,0.087075,0.17910715
297.59,291.901428571,300.2,70.7014285714,62,0.06422572534193537,0.2391357
298.892857143,294.114285714,300.6,75.0157142857,41,0.1197,0.19918165
297.655714286,293.5,301.1,77.9242857143,50,0.07999999999999999,0.16752859999999997
298.278571429,294.697142857,301.2,80.7785714286,34,0.06606441074083252,0.15084999999999998
298.17571428599996,292.907142857,300.4,72.6428571429,31,0.074316665,0.21267144999999998
298.50285714299997,294.098571429,300.7,76.6757142857,38,0.06255810697294106,0.17833335
298.044285714,294.62857142900003,301.1,81.4057142857,30,0.047433335,0.13813809999999999
297.87142857099997,294.215714286,300.8,80.19,32,0.0566,0.10085712999999999
298.472857143,294.97,300.7,81.1457142857,26,0.0534,0.11991425000000001
297.73571428599996,293.542857143,299.8,77.7128571429,30,0.079233335,0.1462214
299.565714286,295.83428571400003,301.5,80.0728571429,36,0.0762,0.21325715
299.13285714299997,294.827142857,301.3,77.3314285714,35,0.07386204851946206,0.1390286
299.2,295.11,302.9,78.4014285714,46,0.046569194028426256,0.11604165
300.02428571400003,297.062857143,302.9,84.0714285714,48,0.015312500000000001,0.16953335
299.842857143,297.02,302.3,84.63571428569999,44,0.0428,0.1598
299.61857142900004,296.351428571,301.4,82.46,51,0.014033335000000001,0.13787144999999998
300.757142857,297.451428571,302.7,82.30571428569999,59,0.12125,0.25599285000000005
300.517142857,296.435714286,303.0,78.53,71,0.0617,0.1917286
299.944285714,296.995714286,302.3,84.02571428569999,102,0.027075,0.14852855
300.595714286,296.847142857,302.7,80.08571428569999,128,0.08378749999999999,0.16386430000000002
300.452857143,296.924285714,302.9,81.29,127,0.015924999999999998,0.1790786
300.337142857,296.288571429,302.8,78.99,150,0.038016665,0.075738095
299.82285714299996,296.50285714299997,302.2,82.2128571429,191,0.08095,0.16895
300.06142857099996,297.038571429,302.0,83.7428571429,256,0.133825,0.2581393
300.662857143,297.127142857,303.2,81.2171428571,329,0.043145835,0.1642714
300.668571429,297.457142857,303.1,82.8,263,0.073483335,0.17966664999999998
300.36714285700003,297.467142857,303.0,84.2028571429,220,0.08195,0.1765
300.468571429,297.401428571,303.1,83.45,204,0.053225,0.1725369
300.687142857,297.328571429,303.4,82.1928571429,181,0.046416664999999996,0.15209289999999998
300.147142857,297.16,302.0,84.0028571429,99,0.066308335,0.13694285
300.587142857,297.275714286,303.0,82.3328571429,54,0.0435722078636681,0.14848165
300.13,297.06,302.1,83.3314285714,80,0.048850000000000005,0.2191357
300.597142857,296.538571429,302.9,78.7828571429,102,0.018,0.1651
300.712857143,296.921428571,302.9,79.9985714286,127,0.01373662539333761,0.15612855
300.79571428599996,296.612857143,302.9,78.0985714286,73,0.06391709137136706,0.16255
300.24714285700003,296.9,301.9,82.0385714286,68,0.05315,0.19658335000000002
299.848571429,296.86714285700003,302.1,83.8657142857,64,-0.05425,0.102078585
299.652857143,296.94285714299997,301.7,85.12,55,0.021735509285014165,0.1955143
300.00285714299997,296.42,302.4,80.91428571430001,67,-0.026691666500000003,0.14212978
298.67571428599996,296.182857143,300.3,86.2142857143,84,0.05245912378703732,0.23517860000000002
299.232857143,295.492857143,301.4,80.02142857140001,85,0.057925000000000004,0.1565
298.301428571,295.172857143,300.4,83.0242857143,67,0.061200000000000004,0.06098571
298.094285714,295.54,299.8,85.9114285714,73,0.0322666665,0.19315715
299.042857143,295.032857143,300.9,78.6685714286,89,-0.086920835,0.20497855
299.282857143,295.215714286,301.4,78.4185714286,68,-0.035191665000000004,0.12766875
298.92740156929057,294.38806984554964,300.4276334601403,80.1792387133721,59,0.05137197855158314,0.17085945314238368
298.7,295.097142857,300.7,80.5971428571,56,-0.021765393266146692,0.17605835000000003
298.482857143,294.12,300.1,76.9542857143,77,-0.088766665,0.1631131
297.861428571,294.408571429,300.0,81.31,75,-0.053875,0.14832145
297.44285714299997,293.701428571,299.1,79.6714285714,47,-0.027625,0.16122859999999997
296.772857143,290.955714286,299.3,70.19857142859999,50,0.04740200660660643,0.1957143
296.668571429,290.552857143,298.9,68.6414285714,42,0.062167286131169425,0.2187643
297.218571429,292.73,299.4,76.2457142857,28,0.03135,0.17972855
295.93857142900004,290.63428571400004,299.7,72.2514285714,37,0.107525,0.1279857
297.542857143,293.31142857099996,299.7,77.4271428571,37,-0.006483335,0.17959170000000002
297.88285714299997,292.421428571,299.7,71.69142857140001,27,-0.0139,0.19477265
297.542857143,292.76428571400004,300.0,74.80428571430001,12,-0.032275,0.26640715
298.222857143,293.23,300.5,73.94,15,0.083666665,0.19092855
298.30857142900004,294.377142857,300.4,78.91,22,-0.022000000000000002,0.1471619
297.97571428599997,293.272857143,300.1,75.3885714286,8,0.021269935133584692,0.2058929
297.481428571,292.405714286,301.0,73.6414285714,15,0.0346,0.10014999499999999
299.254285714,294.52428571400003,301.4,75.39,17,0.063275,0.15308570000000002
299.035714286,294.201428571,301.0,74.7985714286,10,0.0503,0.16604164999999999
299.43142857099997,295.41571428599997,301.8,78.6828571429,9,0.056033335000000004,0.1810429
299.098571429,294.57285714299996,301.0,76.30857142859999,11,0.04937453232410048,0.08076
299.775714286,295.268571429,302.6,76.5985714286,20,0.06572503685517853,0.18181425
300.052857143,296.214285714,302.4,79.7171428571,13,0.05720929479951072,0.17698575
300.587142857,296.23571428599996,302.7,77.3714285714,11,0.013766664999999999,0.10572498500000001
300.025714286,296.43,302.0,80.7542857143,16,0.0499,0.07618333
300.351428571,296.54,302.3,79.75,11,0.053847977907705256,0.10696665
299.36714285700003,296.41571428599997,301.6,83.9614285714,7,0.026858958302865263,0.10617499999999999
300.148571429,296.622857143,302.4,81.25,17,0.0514037115120778,0.14764285
299.504285714,295.92,301.4,80.7985714286,14,0.09181667,0.18137140000000002
299.79,296.39428571400003,302.4,81.8471428571,13,0.0609625,0.11611335
299.85,296.861428571,301.9,83.9185714286,15,0.08315,0.20032145
300.064285714,296.474285714,302.6,80.9685714286,30,0.049550000000000004,0.23853570000000002
300.49857142900004,297.047142857,302.8,81.6728571429,25,-0.026412500000000002,0.16624289999999997
299.97,296.742857143,302.6,82.6457142857,40,0.07640658620664842,0.19074285
300.327142857,296.857142857,302.4,81.3871428571,44,0.039425,0.18419285000000002
300.227142857,296.86,302.8,81.9985714286,25,0.01095,0.16107855
300.458571429,296.895714286,302.7,81.0028571429,21,0.0026516674121450125,0.19912855
300.58428571400003,296.801428571,302.8,79.9657142857,48,0.07367499999999999,0.09425
300.961428571,297.08428571400003,303.2,79.6971428571,56,0.027687499999999997,0.14183449999999997
300.57285714299996,296.701428571,302.8,79.39,60,0.0742,0.12032860000000001
300.64428571400003,296.82428571400004,303.5,79.8371428571,45,0.04481667,0.16563329999999998
300.49714285700003,296.657142857,302.5,79.6742857143,55,0.07301666500000001,0.17540715
299.827142857,295.87142857099997,301.7,79.16,32,0.020224999999999993,0.07434167
300.025714286,296.82,301.6,82.6571428571,46,0.0002816563140767038,0.036737500000000006
299.804285714,297.13,301.9,85.3771428571,61,0.023271793056920786,0.12397021999999999
299.96,296.531428571,302.0,81.6285714286,42,0.08307500000000001,0.1696702
299.304285714,295.87142857099997,301.0,81.4885714286,37,0.1095375,0.089408335
298.968571429,296.33,301.3,85.4042857143,43,0.01465,0.045456665
298.732857143,296.285714286,300.8,86.4057142857,34,0.03585,0.09822
298.782857143,294.775714286,301.0,78.6828571429,40,0.12918749999999998,0.106109505
297.332857143,293.974285714,298.9,81.86428571430001,25,0.06223549637643742,0.23553335
297.4,292.161428571,298.7,72.6528571429,16,0.0918275,0.103228585
297.38285714299997,292.964285714,299.4,76.4971428571,17,0.117925,0.103978555
298.36714285700003,293.887142857,300.3,76.3171428571,17,-0.0974125,0.127255555
298.148571429,294.35571428599997,299.9,79.6071428571,16,0.18382500000000002,0.11785831499999999
297.44142857099996,293.19142857099996,299.1,77.3428571429,23,0.322425,0.20765715
296.588571429,290.852857143,299.0,70.4571428571,18,0.33015,0.30885
296.184285714,289.827142857,299.0,67.7657142857,18,0.28495,0.355585
297.671428571,292.734285714,299.8,74.0628571429,9,0.259225,0.19981665
297.67571428599996,293.27,299.9,76.5028571429,7,0.07063420689415505,0.18233575000000002
297.745714286,293.25,299.9,76.1171428571,7,0.18315335000000002,0.12507855499999998
297.088571429,292.174285714,298.9,74.0642857143,4,0.12120637209303366,0.1488369
296.552857143,291.952857143,298.9,75.7214285714,3,0.18322500000000003,0.18792145
296.202857143,289.642857143,299.1,66.7357142857,2,0.29895,0.1598543
296.315714286,290.99857142900004,298.4,72.1428571429,8,0.2309875,0.1232
296.744285714,291.22571428599997,298.8,71.39,3,0.20865,0.20757854999999997
296.352857143,290.81,299.3,71.3514285714,1,0.0901796045636227,0.23489645
297.817142857,293.63285714299997,300.1,77.7857142857,1,0.12569998500000001,0.19245715000000002
297.75285714299997,293.187142857,299.9,75.8428571429,2,0.0884625,0.15115715000000002
297.622857143,292.83,299.8,74.7542857143,3,-0.10515,0.08320357
298.342857143,294.254285714,300.6,78.2442857143,3,0.143575,0.1995786
298.648571429,294.138571429,300.4,76.2142857143,2,0.12145,0.1292357
298.32,294.26428571400004,300.4,78.3371428571,0,0.06586737589039601,0.14173570000000002
298.771428571,294.554285714,301.0,77.7128571429,0,0.087125,0.16770595
298.778571429,294.86571428599996,301.2,79.1971428571,2,0.1513,0.14832855
299.28,295.227142857,301.7,78.5371428571,2,0.10183,0.16620855
299.624285714,295.667142857,301.7,79.05142857140001,0,0.14203749999999998,0.14378575
299.785714286,295.135714286,301.9,75.7485714286,6,0.09995000000000001,0.1784333
299.50285714299997,295.94,301.7,80.8457142857,3,0.15271665,0.2659643
299.607142857,295.36714285700003,301.4,77.6171428571,6,0.122275,0.16338809999999998
300.11857142900004,295.87142857099997,301.8,77.6814285714,2,0.07697499999999999,0.084791665
300.025714286,295.875714286,301.9,78.1257142857,3,0.17435,0.25847855
300.164285714,296.078571429,302.6,78.6042857143,2,0.20635,0.26785715
299.908571429,295.961428571,301.9,79.00857142859999,4,0.24714999999999998,0.24044284999999999
300.034285714,296.411428571,302.1,80.7514285714,5,0.138825,0.11872
299.924285714,296.564285714,302.0,82.02142857140001,2,0.13230835,0.2504571
300.528571429,296.635714286,302.8,79.5071428571,9,0.15342499999999998,0.22882855
300.468571429,296.598571429,303.2,79.55857142859999,2,0.18495,0.19086904999999998
299.96,296.73571428599996,302.3,82.6757142857,4,0.1377005594934211,0.23569285
300.517142857,296.891428571,302.8,80.6785714286,8,0.12134999999999999,0.23230835
300.794285714,296.81142857099996,302.7,78.94857142859999,6,0.1042,0.27576429999999996
300.577142857,296.684285714,303.1,79.58428571430001,3,0.17038335,0.19011499999999998
299.88,296.597142857,301.5,82.2828571429,11,0.08261422284313666,0.12027335
300.202857143,296.974285714,302.1,82.58571428569999,14,0.2084625,0.31900715
300.271428571,295.737142857,302.7,76.3714285714,15,0.32032499999999997,0.3320893
300.418571429,296.267142857,302.6,78.1814285714,20,0.094925,0.14586428
300.018571429,295.72571428599997,302.6,77.4428571429,9,0.19165,0.12020249999999999
300.261428571,296.5,302.4,80.0071428571,20,0.179075,0.1484333
299.06142857099996,293.638571429,301.9,72.6842857143,28,0.06863335,0.09899285499999999
299.187142857,293.448571429,301.7,70.9771428571,38,0.05495,0.11090714500000001
299.92,294.66,301.6,72.9257142857,30,0.031571726098432625,0.154466665
299.61857142900004,295.388571429,301.2,77.6485714286,30,0.128315,0.16578335
299.702857143,295.402857143,301.5,77.3571428571,23,0.099675,0.08187498500000001
299.27,293.88142857099996,301.3,72.2614285714,16,0.045766665,0.039807145
298.581428571,294.13285714299997,300.4,76.52571428569999,22,0.054975,-0.009428569999999997
298.477142857,294.034285714,301.2,76.5057142857,28,0.005733333,0.2066143
298.61857142900004,293.687142857,300.9,74.33571428569999,14,0.09508333499999999,0.18439165
297.828571429,292.405714286,300.7,71.94142857140001,17,0.02598095128271693,0.18276785
298.017142857,293.358571429,299.9,75.38,20,0.04625,0.22362139999999997
297.972857143,294.052857143,300.7,79.0314285714,17,0.025187499999999998,0.22336425000000001
297.877142857,292.981428571,299.7,74.3442857143,10,0.012251978621278742,0.16323569999999998
297.934285714,293.377142857,299.9,75.8514285714,13,-0.019625,0.16386430000000002
297.817142857,292.668571429,299.7,73.0728571429,20,0.1811333,0.21926425
297.152857143,292.815714286,299.0,76.9071428571,9,0.37928335,0.30539165
297.13428571400004,292.055714286,300.7,73.3871428571,18,0.251475,0.26657145
298.55857142900004,294.027142857,301.3,76.2471428571,9,0.4229,0.1958643
298.372857143,293.04571428599996,300.3,72.4428571429,8,0.09367915,0.15005715000000003
297.69285714299997,294.167142857,300.5,80.83571428569999,19,0.1500830750234791,0.23069285
298.87142857099997,293.982857143,301.0,74.43,11,0.15855,0.15189285000000002
298.112857143,293.785714286,299.8,77.0228571429,4,0.16825171997791133,0.29531665
298.267142857,292.982857143,301.2,72.64,6,0.07553333500000001,0.21365
298.75142857099996,294.281428571,301.3,76.5814285714,6,0.043998153815961435,0.11795715000000001
298.287142857,293.68,300.5,75.7142857143,8,-0.038052576953997316,0.18161425
299.418571429,295.36571428599996,302.0,78.5671428571,13,0.0538,0.055778575
299.13428571400004,295.85571428599997,301.7,82.35,8,0.0986,0.1875202
299.951428571,295.345714286,302.2,76.07,8,0.08171999999999999,0.1690429
299.781428571,295.641428571,302.0,78.1514285714,5,0.0476,0.1818595
299.944285714,295.56857142900003,302.2,77.1628571429,16,0.028275,0.1803643
300.424285714,295.888571429,302.6,76.4257142857,12,0.02810793294421058,0.24603570000000002
299.918571429,295.207142857,302.0,75.4614285714,11,-0.020658335,0.12510710000000003
300.54,296.24857142900004,302.9,77.6171428571,18,-0.019125,0.19442140000000002
300.207142857,296.354285714,302.5,79.5785714286,10,0.034116665000000004,0.19757144999999998
300.642857143,296.348571429,302.4,77.5828571429,22,-0.026499999999999996,0.18845715
300.37142857099997,296.085714286,303.1,77.5871428571,14,0.038366665,0.19895715000000003
300.555714286,296.357142857,303.0,78.0614285714,16,-0.007050000000000001,0.1841857
300.398571429,296.364285714,302.7,78.67,18,0.07095,0.13932859999999997
300.712857143,296.9,302.6,79.7128571429,27,0.2238,0.19045
300.742857143,297.38,302.9,82.0871428571,38,0.10884165000000001,0.2029643
300.791428571,297.227142857,302.7,81.0757142857,35,0.014875,0.20197145
300.76,296.4,303.1,77.3471428571,41,0.03445118814930584,0.2112
300.75142857099996,296.73,303.2,78.8271428571,51,0.020387499999999996,0.2750357
300.805714286,296.452857143,303.3,77.41,65,0.2155,0.37196425
301.07,296.7,303.4,77.2357142857,55,0.0032333350000000004,0.1524595
300.738571429,296.437142857,303.1,77.55571428569999,54,0.1103375,0.25075000000000003
301.255714286,296.957142857,303.8,77.63,62,0.12490000000000001,0.20957140000000002
300.93,296.917142857,302.6,78.8914285714,64,0.0633,0.21345714999999998
300.325714286,296.397142857,302.4,79.27,56,0.03414095914172752,0.19087854999999998
300.258571429,296.53,302.2,80.13142857140001,65,0.099,0.23786430000000003
300.391428571,296.687142857,302.1,80.27,71,0.0201,0.19374285
300.062857143,295.32428571400004,302.3,75.4242857143,75,0.018500000000000003,0.09318095000000001
299.42,295.875714286,303.3,81.0814285714,71,0.10339999999999999,0.2046857
299.345714286,295.56,302.5,79.8614285714,72,0.1781375,0.2269643
298.91,293.951428571,302.3,74.3442857143,47,0.22065,0.2096643
298.245714286,293.23571428599996,300.8,74.0385714286,27,-0.0437,0.09172142999999999
299.05714285700003,295.758571429,300.7,82.1671428571,35,0.0527875,0.19174285
298.43142857099997,295.511428571,300.0,84.01,25,0.039691665,0.06082857
298.42714285700004,295.797142857,301.0,85.5142857143,19,0.15863335,0.21006665000000002
298.955714286,294.481428571,300.5,76.4342857143,37,0.067891665,0.16993575
298.452857143,294.841428571,301.0,80.5728571429,38,0.19821249999999999,0.212125
298.551428571,294.145714286,300.6,76.7342857143,34,0.056,0.17597855
298.315714286,294.212857143,299.9,78.0785714286,26,0.047716665000000005,0.14016430000000002
298.2,293.847142857,300.1,76.92,19,0.033699910739781555,0.17299354668531186
297.722857143,293.344285714,299.6,76.7228571429,18,-0.0103,0.13445000000000001
297.988571429,293.36571428599996,299.7,75.5771428571,22,0.0707125,0.22623569999999998
298.101428571,293.54571428599996,300.6,75.9328571429,16,0.054775000000000004,0.19965715
297.16571428599997,292.0,300.5,73.1471428571,18,0.06384999999999999,0.15027144999999997
297.09,292.25285714299997,299.4,74.4271428571,6,0.04655,0.2242
297.592857143,293.081428571,299.2,76.1685714286,12,0.09817500000000001,0.20455715000000002
297.98571428599996,293.217142857,299.8,74.9171428571,6,0.16115000000000002,0.26359285
298.275714286,293.542857143,300.8,75.2157142857,6,0.24719999999999998,0.32065714999999995
298.08,294.054285714,301.6,78.5657142857,3,-0.00215,0.19718570000000002
298.32285714299996,294.831428571,300.8,81.1414285714,7,0.005324999999999998,0.12035710000000002
297.044285714,292.06142857099996,299.5,73.84,6,0.033577965185290326,0.19057855
297.97,295.01,300.8,83.6571428571,1,0.01715,0.1126
298.537142857,295.161428571,300.3,81.7028571429,3,0.15610000000000002,0.1826214
298.964285714,294.95,300.5,78.6071428571,2,0.177425,0.19345715
298.994285714,294.44142857099996,300.6,76.0871428571,2,0.10552500000000001,0.2414286
299.667142857,295.27428571400003,301.3,76.9014285714,1,0.068375,0.20627855
299.75285714299997,295.38,302.4,77.0928571429,10,0.065525,0.1788143
299.601428571,296.215714286,302.1,81.8514285714,3,0.057025,0.1407929
299.887142857,296.338571429,302.2,81.0428571429,3,0.043208257771253124,0.10932145
300.221428571,296.397142857,302.2,79.73,1,0.036744948908297076,0.1785143
299.85571428599997,295.99,301.8,79.50857142859999,1,0.07318247833195173,0.20525715
300.411428571,296.062857143,302.4,77.19857142859999,2,-0.0015833335000000003,0.18608575
300.08428571400003,296.065714286,301.8,78.7471428571,6,-0.0024749999999999998,0.2331143
300.54,296.42,302.4,78.3114285714,3,0.03347015191721722,0.18418574999999998
300.547142857,295.912857143,302.5,75.8671428571,3,-0.045891665,0.2219143
300.43142857099997,296.987142857,303.0,81.6228571429,5,-0.027899999999999998,0.12237735
301.00285714299997,296.742857143,303.3,77.7885714286,4,0.02725,0.26039999999999996
300.892857143,296.897142857,303.0,78.94428571430001,7,0.019375,0.16879285
300.77428571400003,296.8,302.9,79.0942857143,6,0.0001999999999999988,0.19251665
301.137142857,296.541428571,302.9,76.1885714286,5,-0.001775,0.15715715000000002
300.695714286,296.604285714,302.8,78.6071428571,7,0.07715,0.16426190000000002
301.222857143,296.722857143,303.7,76.6785714286,6,0.0037750000000000006,0.23596425
301.238571429,297.124285714,303.1,78.4885714286,4,0.023124368486423647,0.15345715000000001
300.987142857,296.732857143,303.1,77.8514285714,4,0.046475,0.105921405
301.06142857099996,297.12857142900003,303.2,79.2814285714,7,0.07350833500000001,0.073835715
300.728571429,296.694285714,302.3,78.80857142859999,9,-0.063875,0.23085
300.47,296.478571429,302.5,78.94857142859999,5,0.03250764754752816,0.15816429999999998
300.548571429,296.635714286,302.3,79.2171428571,5,-0.11255000000000001,0.21932145
300.518571429,296.24,302.4,77.62,10,-0.00905,0.18944289999999997
300.44,295.852857143,302.4,76.1671428571,6,0.18581,0.30515000000000003
300.54571428599996,295.447142857,302.3,73.7814285714,13,0.07235414999999999,0.26294285
299.982857143,295.94285714299997,302.1,78.6057142857,6,-0.04608101015378679,0.2067214
300.048571429,296.092857143,302.3,78.9628571429,5,-0.021441666499999998,0.28402859999999996
300.17,295.205714286,302.0,74.3728571429,5,-0.18241665,0.2639643
299.892857143,294.978571429,301.4,74.5171428571,9,-0.1233,0.18530000000000002
299.37857142900003,294.577142857,301.2,74.9428571429,3,-0.085975,0.19710715
298.638571429,294.805714286,301.1,79.4828571429,6,-0.10850000000000001,0.19018095000000002
298.041428571,294.38142857099996,300.3,80.30857142859999,11,-0.0586,0.20308569999999998
298.61571428599996,294.604285714,300.7,78.6714285714,7,-0.135483335,0.18151665
298.861428571,294.217142857,301.1,75.7028571429,7,0.0274125,0.25963575
299.042857143,294.268571429,301.0,75.0157142857,15,0.06255749999999999,0.1673714
298.18142857099997,294.337142857,301.1,79.5171428571,9,0.0378,0.09283930000000001
298.211428571,294.257142857,300.9,78.8414285714,6,0.06345,0.18432855
298.37,294.577142857,300.3,79.72428571430001,6,-0.03260964738121667,0.20738335000000002
298.78,294.025714286,300.9,75.0771428571,6,-0.016475,0.15995715
298.67,293.854285714,300.6,74.7342857143,7,-0.015283335,0.14237500000000003
298.73571428599996,293.47571428599997,300.7,72.69,10,-0.173675,0.31100715
299.004285714,294.108571429,300.9,74.6085714286,8,0.036725,0.11918575000000001
298.88142857099996,293.484285714,300.8,72.13571428569999,7,-0.018906665000000003,0.16895715
298.75285714299997,293.801428571,301.6,74.3257142857,12,-0.10423750000000001,0.16975
298.9,294.331428571,301.9,76.1342857143,3,0.020825,0.1256143
298.33,294.542857143,301.1,79.63571428569999,2,0.113558335,0.14552145
298.702857143,295.007142857,301.3,80.24142857140001,7,0.014746085213036723,0.085107145
298.445714286,295.482857143,301.4,83.7514285714,5,-0.1016,0.15407139999999997
299.185714286,295.447142857,302.3,80.0714285714,5,0.0518,0.23167139999999997
300.038571429,295.18,302.2,74.80857142859999,7,0.012212499999999998,0.2519488
299.577142857,294.601428571,301.5,74.23,7,-0.014175,0.17065000000000002
299.63428571400004,295.184285714,301.5,76.7042857143,7,0.01854996791868693,0.1384857
299.508571429,296.017142857,301.8,81.2914285714,7,-0.0266333335,0.1869857
300.091428571,295.555714286,302.4,76.33428571430001,10,0.04801134905070203,0.18622855
299.75285714299997,295.397142857,301.6,77.1414285714,13,0.053254165,0.10403214499999999
299.885714286,295.63142857099996,301.6,77.7314285714,10,0.05795,0.1550143
299.911428571,296.352857143,301.9,80.98,14,-0.11612499999999999,0.139
300.35571428599997,296.362857143,302.0,78.9285714286,11,-0.029775000000000003,0.2084714
299.92714285700004,296.1,301.8,79.6585714286,20,0.16496446443624416,0.18334285
300.154285714,296.315714286,301.7,79.7442857143,25,-0.08470835,0.2058857
300.50142857099996,296.292857143,302.6,77.8,17,0.0853,0.15901425
300.13,296.89428571400003,301.8,82.6014285714,18,0.00715,0.17501665
300.38,296.79,302.1,80.84,25,0.057416665,0.20922854999999999
300.512857143,296.69,302.5,79.7885714286,21,0.03325,0.21327855
300.77428571400003,296.611428571,302.8,78.2542857143,31,0.06225,0.15977144999999998
300.668571429,297.048571429,302.8,80.7971428571,32,0.06747497261889225,0.18236425
300.63142857099996,297.418571429,302.7,82.7842857143,26,0.03742152714584608,0.2222786
300.967142857,297.108571429,303.7,79.7042857143,35,0.040465,0.24131429999999998
301.142857143,296.775714286,304.3,77.3671428571,28,-0.0037374999999999978,0.23682145
300.791428571,297.12,303.3,80.53,37,0.004924999999999999,0.23324285
301.194285714,297.267142857,303.5,79.3557142857,41,0.02541804505963995,0.21315
300.932857143,296.38428571400004,303.2,76.4357142857,34,0.026575,0.13690714999999998
300.678571429,296.94,302.9,80.25,30,0.0266,0.25556429999999997
301.09,296.79,302.9,77.5314285714,39,0.006850000000000002,0.14905000000000002
300.952857143,296.651428571,303.4,77.5614285714,39,0.044775,0.091382145
300.162857143,296.0,302.7,78.08,39,0.1000349801482289,0.13125835000000002
300.054285714,296.66571428599997,301.7,81.8257142857,34,0.06231250000000001,0.07018571
299.07285714299996,296.831428571,300.7,87.5757142857,30,-0.10147500000000001,0.1315786
298.814285714,295.76,301.0,83.41,37,-0.053962500000000004,0.2227
299.107142857,294.80857142900004,300.7,77.30857142859999,29,0.025175000000000003,0.1225262
